time,station name,number of departures,departure number 1,description departure number 1,departure number 2,description departure number 2,departure number 3,description departure number 3,departure number 4,description departure number 4,departure number 5,description departure number 5,departure number 6,description departure number 6,departure number 7,description departure number 7,departure number 8,description departure number 8,number of arrivals,arrival number 1,description arrival number 1,arrival number 2,description arrival number 2,arrival number 3,description arrival number 3,arrival number 4,description arrival number 4,arrival number 5,description arrival number 5,arrival number 6,description arrival number 6,arrival number 7,description arrival number 7,arrival number 8,description arrival number 8,number of perturbations,perturbation number 1,perturbation number 2,perturbation number 3,perturbation number 4
201905022203,Gare de Lyon-Diderot,2,201905022212,9 mn,201905022213,9 mn,,,,,,,,,,,,,2,201905022208,4 mn,201905022208,4 mn,,,,,,,,,,,,,0,,,,
201905022203,Quai de la Rapee,2,201905022211,7 mn,201905022220,16 mn,,,,,,,,,,,,,2,201905022209,6 mn,201905022209,6 mn,,,,,,,,,,,,,0,,,,
201905022203,Gare d'Austerlitz,2,201905022207,3 mn,201905022215,12 mn,,,,,,,,,,,,,2,201905022212,8 mn,201905022212,8 mn,,,,,,,,,,,,,0,,,,
201905022203,Saint-Marcel-La Pitie,2,201905022205,1 mn,201905022214,10 mn,,,,,,,,,,,,,2,201905022215,11 mn,201905022215,11 mn,,,,,,,,,,,,,0,,,,
201905022203,Saint-Marcel-Jeanne d'Arc,2,201905022203,0 mn,201905022212,8 mn,,,,,,,,,,,,,2,201905022217,13 mn,201905022217,13 mn,,,,,,,,,,,,,0,,,,
201905022203,Les Gobelins,2,201905022211,7 mn,201905022219,15 mn,,,,,,,,,,,,,2,201905022219,15 mn,201905022219,15 mn,,,,,,,,,,,,,0,,,,
201905022203,Port Royal-Berthollet,2,201905022208,4 mn,201905022216,12 mn,,,,,,,,,,,,,2,201905022221,17 mn,201905022221,17 mn,,,,,,,,,,,,,0,,,,
201905022203,Port Royal-Saint Jacques,2,201905022205,2 mn,201905022214,10 mn,,,,,,,,,,,,,2,201905022223,20 mn,201905022224,20 mn,,,,,,,,,,,,,0,,,,
201905022203,Observatoire-Port Royal,2,201905022204,0 mn,201905022212,9 mn,,,,,,,,,,,,,2,201905022224,20 mn,201905022224,20 mn,,,,,,,,,,,,,0,,,,
201905022203,Campagne Premiere,2,201905022203,A l'arret,201905022211,7 mn,,,,,,,,,,,,,2,201905022203,A l'arret,201905022204,0 mn,,,,,,,,,,,,,0,,,,
201905022203,Vavin,2,201905022209,5 mn,201905022219,15 mn,,,,,,,,,,,,,2,201905022204,0 mn,201905022205,1 mn,,,,,,,,,,,,,0,,,,
201905022203,Montparnasse-Cinemas,0,,,,,,,,,,,,,,,,,2,201905022204,0 mn,201905022205,2 mn,,,,,,,,,,,,,0,,,,
201905022203,Montparnasse-Rue du Depart,0,,,,,,,,,,,,,,,,,2,201905022206,2 mn,201905022208,4 mn,,,,,,,,,,,,,0,,,,
201905022203,Gare Montparnasse,2,201905022212,8 mn,201905022222,18 mn,,,,,,,,,,,,,2,201905022204,0 mn,201905022207,4 mn,,,,,,,,,,,,,0,,,,
201905022203,Gare du Nord,0,,,,,,,,,,,,,,,,,2,201905022205,1 mn,201905022215,11 mn,,,,,,,,,,,,,0,,,,
201905022203,Montparnasse,2,201905022207,3 mn,201905022217,13 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022203,Montparnasse 2-Gare Tgv,2,201905022210,6 mn,201905022220,16 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022203,Strasbourg-Magenta,2,201905022232,28 mn,201905022233,29 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022203,Armorique-Musee Postal,2,201905022211,7 mn,201905022221,17 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022204,Place de Catalogne,0,,,,,,,,,,,,,,,,,2,201905022207,2 mn,201905022211,6 mn,,,,,,,,,,,,,0,,,,
201905022204,Valenciennes,2,201905022206,1 mn,201905022206,1 mn,,,,,,,,,,,,,2,201905022209,4 mn,201905022218,13 mn,,,,,,,,,,,,,0,,,,
201905022204,Gare de l'Est,2,201905022234,29 mn,201905022235,30 mn,,,,,,,,,,,,,2,201905022212,7 mn,201905022221,16 mn,,,,,,,,,,,,,0,,,,
201905022204,Magenta-Saint-Martin,0,,,,,,,,,,,,,,,,,2,201905022213,8 mn,201905022222,17 mn,,,,,,,,,,,,,0,,,,
201905022204,Jacques Bonsergent,2,201905022230,25 mn,201905022231,26 mn,,,,,,,,,,,,,2,201905022215,11 mn,201905022225,20 mn,,,,,,,,,,,,,0,,,,
201905022204,Republique-Magenta,0,,,,,,,,,,,,,,,,,2,201905022205,0 mn,201905022205,1 mn,,,,,,,,,,,,,0,,,,
201905022204,Republique,2,201905022228,23 mn,201905022228,23 mn,,,,,,,,,,,,,2,201905022206,2 mn,201905022207,2 mn,,,,,,,,,,,,,0,,,,
201905022204,Jean-Pierre Timbaud,2,201905022226,21 mn,201905022226,21 mn,,,,,,,,,,,,,2,201905022208,3 mn,201905022209,4 mn,,,,,,,,,,,,,0,,,,
201905022204,Oberkampf-Filles du Calvaire,2,201905022224,19 mn,201905022224,19 mn,,,,,,,,,,,,,2,201905022206,1 mn,201905022210,5 mn,,,,,,,,,,,,,0,,,,
201905022204,Saint-Claude,2,201905022222,17 mn,201905022223,18 mn,,,,,,,,,,,,,2,201905022207,2 mn,201905022211,6 mn,,,,,,,,,,,,,0,,,,
201905022204,Saint-Gilles-Chemin Vert,2,201905022221,16 mn,201905022221,16 mn,,,,,,,,,,,,,2,201905022206,1 mn,201905022209,4 mn,,,,,,,,,,,,,0,,,,
201905022204,Bastille-Beaumarchais,2,201905022219,14 mn,201905022219,14 mn,,,,,,,,,,,,,2,,ARRET NON DESSERVI,,ARRET NON DESSERVI,,,,,,,,,,,,,0,,,,
201905022204,Bastille,2,,ARRET REPORTE,,ARRET REPORTE,,,,,,,,,,,,,2,201905022205,0 mn,201905022209,4 mn,,,,,,,,,,,,,0,,,,
201905022204,Lyon-Ledru Rollin,2,201905022215,10 mn,201905022215,10 mn,,,,,,,,,,,,,2,201905022205,0 mn,201905022207,2 mn,,,,,,,,,,,,,0,,,,
201905022204,Gare de Lyon-Diderot,2,201905022213,8 mn,201905022213,8 mn,,,,,,,,,,,,,2,201905022208,3 mn,201905022209,4 mn,,,,,,,,,,,,,0,,,,
201905022204,Quai de la Rapee,2,201905022211,7 mn,201905022219,15 mn,,,,,,,,,,,,,2,201905022209,4 mn,201905022210,6 mn,,,,,,,,,,,,,0,,,,
201905022204,Gare d'Austerlitz,2,201905022207,2 mn,201905022215,10 mn,,,,,,,,,,,,,2,201905022212,7 mn,201905022213,8 mn,,,,,,,,,,,,,0,,,,
201905022204,Saint-Marcel-La Pitie,2,201905022205,0 mn,201905022213,8 mn,,,,,,,,,,,,,2,201905022214,9 mn,201905022216,11 mn,,,,,,,,,,,,,0,,,,
201905022204,Saint-Marcel-Jeanne d'Arc,2,201905022204,A l'arret,201905022212,7 mn,,,,,,,,,,,,,2,201905022216,12 mn,201905022218,13 mn,,,,,,,,,,,,,0,,,,
201905022204,Les Gobelins,2,201905022210,5 mn,201905022217,12 mn,,,,,,,,,,,,,2,201905022218,13 mn,201905022220,15 mn,,,,,,,,,,,,,0,,,,
201905022204,Port Royal-Berthollet,2,201905022207,2 mn,201905022214,9 mn,,,,,,,,,,,,,2,201905022221,16 mn,201905022222,17 mn,,,,,,,,,,,,,0,,,,
201905022204,Port Royal-Saint Jacques,2,201905022205,0 mn,201905022212,7 mn,,,,,,,,,,,,,2,201905022223,18 mn,201905022225,20 mn,,,,,,,,,,,,,0,,,,
201905022204,Observatoire-Port Royal,2,201905022204,A l'arret,201905022211,6 mn,,,,,,,,,,,,,2,201905022224,19 mn,201905022225,20 mn,,,,,,,,,,,,,0,,,,
201905022204,Campagne Premiere,2,201905022209,4 mn,201905022221,16 mn,,,,,,,,,,,,,2,201905022225,20 mn,201905022227,22 mn,,,,,,,,,,,,,0,,,,
201905022204,Vavin,2,201905022207,2 mn,201905022219,14 mn,,,,,,,,,,,,,2,201905022205,0 mn,201905022206,1 mn,,,,,,,,,,,,,0,,,,
201905022204,Montparnasse-Cinemas,0,,,,,,,,,,,,,,,,,2,201905022206,1 mn,201905022207,2 mn,,,,,,,,,,,,,0,,,,
201905022204,Montparnasse-Rue du Depart,0,,,,,,,,,,,,,,,,,2,201905022206,1 mn,201905022208,3 mn,,,,,,,,,,,,,0,,,,
201905022204,Gare Montparnasse,2,201905022212,7 mn,201905022222,17 mn,,,,,,,,,,,,,2,201905022207,3 mn,201905022209,4 mn,,,,,,,,,,,,,0,,,,
201905022204,Gare du Nord,0,,,,,,,,,,,,,,,,,2,201905022205,0 mn,201905022215,10 mn,,,,,,,,,,,,,0,,,,
201905022204,Montparnasse,2,201905022205,0 mn,201905022217,12 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022204,Montparnasse 2-Gare Tgv,2,201905022210,5 mn,201905022220,15 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022204,Strasbourg-Magenta,2,201905022232,27 mn,201905022233,28 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022204,Armorique-Musee Postal,2,201905022211,6 mn,201905022221,16 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022205,Place de Catalogne,0,,,,,,,,,,,,,,,,,2,201905022207,1 mn,201905022210,4 mn,,,,,,,,,,,,,0,,,,
201905022205,Valenciennes,2,201905022206,0 mn,201905022206,0 mn,,,,,,,,,,,,,2,201905022209,3 mn,201905022218,12 mn,,,,,,,,,,,,,0,,,,
201905022205,Gare de l'Est,2,201905022235,29 mn,201905022235,29 mn,,,,,,,,,,,,,2,201905022212,6 mn,201905022221,15 mn,,,,,,,,,,,,,0,,,,
201905022205,Magenta-Saint-Martin,0,,,,,,,,,,,,,,,,,2,201905022213,7 mn,201905022222,16 mn,,,,,,,,,,,,,0,,,,
201905022205,Jacques Bonsergent,2,201905022230,25 mn,201905022231,25 mn,,,,,,,,,,,,,2,201905022216,10 mn,201905022225,19 mn,,,,,,,,,,,,,0,,,,
201905022205,Republique-Magenta,0,,,,,,,,,,,,,,,,,2,201905022217,11 mn,201905022227,21 mn,,,,,,,,,,,,,0,,,,
201905022205,Republique,2,201905022228,22 mn,201905022228,22 mn,,,,,,,,,,,,,2,201905022206,0 mn,201905022206,0 mn,,,,,,,,,,,,,0,,,,
201905022205,Jean-Pierre Timbaud,2,201905022226,20 mn,201905022226,20 mn,,,,,,,,,,,,,2,201905022208,2 mn,201905022208,2 mn,,,,,,,,,,,,,0,,,,
201905022205,Oberkampf-Filles du Calvaire,2,201905022224,18 mn,201905022224,18 mn,,,,,,,,,,,,,2,201905022205,0 mn,201905022209,3 mn,,,,,,,,,,,,,0,,,,
201905022205,Saint-Claude,2,201905022223,17 mn,201905022223,17 mn,,,,,,,,,,,,,2,201905022207,1 mn,201905022210,5 mn,,,,,,,,,,,,,0,,,,
201905022205,Saint-Gilles-Chemin Vert,2,201905022221,15 mn,201905022221,15 mn,,,,,,,,,,,,,2,201905022208,2 mn,201905022212,6 mn,,,,,,,,,,,,,0,,,,
201905022205,Bastille-Beaumarchais,2,201905022219,13 mn,201905022219,13 mn,,,,,,,,,,,,,2,,ARRET NON DESSERVI,,ARRET NON DESSERVI,,,,,,,,,,,,,0,,,,
201905022205,Bastille,2,,ARRET REPORTE,,ARRET REPORTE,,,,,,,,,,,,,2,201905022208,2 mn,201905022211,5 mn,,,,,,,,,,,,,0,,,,
201905022205,Lyon-Ledru Rollin,2,201905022215,9 mn,201905022215,9 mn,,,,,,,,,,,,,2,201905022206,0 mn,201905022206,0 mn,,,,,,,,,,,,,0,,,,
201905022205,Gare de Lyon-Diderot,2,201905022213,7 mn,201905022213,7 mn,,,,,,,,,,,,,2,201905022208,2 mn,201905022209,3 mn,,,,,,,,,,,,,0,,,,
201905022205,Quai de la Rapee,2,201905022212,6 mn,201905022220,14 mn,,,,,,,,,,,,,2,201905022209,4 mn,201905022210,4 mn,,,,,,,,,,,,,0,,,,
201905022205,Gare d'Austerlitz,2,201905022207,2 mn,201905022215,9 mn,,,,,,,,,,,,,2,201905022212,6 mn,201905022213,7 mn,,,,,,,,,,,,,0,,,,
201905022205,Saint-Marcel-La Pitie,2,201905022206,0 mn,201905022214,8 mn,,,,,,,,,,,,,2,201905022215,9 mn,201905022215,9 mn,,,,,,,,,,,,,0,,,,
201905022205,Saint-Marcel-Jeanne d'Arc,2,201905022212,6 mn,201905022218,12 mn,,,,,,,,,,,,,2,201905022217,11 mn,201905022217,12 mn,,,,,,,,,,,,,0,,,,
201905022205,Les Gobelins,2,201905022210,5 mn,201905022216,10 mn,,,,,,,,,,,,,2,201905022219,13 mn,201905022219,13 mn,,,,,,,,,,,,,0,,,,
201905022205,Port Royal-Berthollet,2,201905022208,2 mn,201905022213,7 mn,,,,,,,,,,,,,2,201905022221,15 mn,201905022222,16 mn,,,,,,,,,,,,,0,,,,
201905022205,Port Royal-Saint Jacques,2,201905022205,0 mn,201905022211,5 mn,,,,,,,,,,,,,2,201905022224,18 mn,201905022224,18 mn,,,,,,,,,,,,,0,,,,
201905022205,Observatoire-Port Royal,2,201905022210,4 mn,201905022222,16 mn,,,,,,,,,,,,,2,201905022224,18 mn,201905022225,19 mn,,,,,,,,,,,,,0,,,,
201905022205,Campagne Premiere,2,201905022209,3 mn,201905022221,15 mn,,,,,,,,,,,,,2,201905022226,20 mn,201905022226,20 mn,,,,,,,,,,,,,0,,,,
201905022205,Vavin,2,201905022206,0 mn,201905022219,13 mn,,,,,,,,,,,,,2,201905022205,A l'arret,201905022205,A l'arret,,,,,,,,,,,,,0,,,,
201905022205,Montparnasse-Cinemas,0,,,,,,,,,,,,,,,,,2,201905022206,0 mn,201905022206,0 mn,,,,,,,,,,,,,0,,,,
201905022205,Montparnasse-Rue du Depart,0,,,,,,,,,,,,,,,,,2,201905022208,2 mn,201905022208,2 mn,,,,,,,,,,,,,0,,,,
201905022205,Gare Montparnasse,2,201905022212,6 mn,201905022222,16 mn,,,,,,,,,,,,,2,201905022207,1 mn,201905022209,3 mn,,,,,,,,,,,,,0,,,,
201905022205,Gare du Nord,0,,,,,,,,,,,,,,,,,2,201905022205,A l'arret,201905022215,9 mn,,,,,,,,,,,,,0,,,,
201905022205,Montparnasse,2,201905022217,11 mn,201905022226,20 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022205,Montparnasse 2-Gare Tgv,2,201905022210,4 mn,201905022220,14 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022205,Strasbourg-Magenta,2,201905022233,27 mn,201905022233,27 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022205,Armorique-Musee Postal,2,201905022211,5 mn,201905022221,15 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022206,Place de Catalogne,0,,,,,,,,,,,,,,,,,2,201905022207,0 mn,201905022210,3 mn,,,,,,,,,,,,,0,,,,
201905022206,Valenciennes,2,201905022237,30 mn,201905022237,30 mn,,,,,,,,,,,,,2,201905022209,2 mn,201905022218,11 mn,,,,,,,,,,,,,0,,,,
201905022206,Gare de l'Est,2,201905022235,28 mn,201905022235,28 mn,,,,,,,,,,,,,2,201905022212,5 mn,201905022221,14 mn,,,,,,,,,,,,,0,,,,
201905022206,Magenta-Saint-Martin,0,,,,,,,,,,,,,,,,,2,201905022213,6 mn,201905022222,15 mn,,,,,,,,,,,,,0,,,,
201905022206,Jacques Bonsergent,2,201905022231,24 mn,201905022231,24 mn,,,,,,,,,,,,,2,201905022216,9 mn,201905022225,18 mn,,,,,,,,,,,,,0,,,,
201905022206,Republique-Magenta,0,,,,,,,,,,,,,,,,,2,201905022218,11 mn,201905022227,20 mn,,,,,,,,,,,,,0,,,,
201905022206,Republique,2,201905022228,21 mn,201905022228,21 mn,,,,,,,,,,,,,2,201905022206,0 mn,201905022206,0 mn,,,,,,,,,,,,,0,,,,
201905022206,Jean-Pierre Timbaud,2,201905022226,19 mn,201905022226,19 mn,,,,,,,,,,,,,2,201905022208,1 mn,201905022208,1 mn,,,,,,,,,,,,,0,,,,
201905022206,Oberkampf-Filles du Calvaire,2,201905022224,17 mn,201905022224,17 mn,,,,,,,,,,,,,2,201905022209,2 mn,201905022210,3 mn,,,,,,,,,,,,,0,,,,
201905022206,Saint-Claude,2,201905022223,16 mn,201905022223,16 mn,,,,,,,,,,,,,2,201905022207,0 mn,201905022211,4 mn,,,,,,,,,,,,,0,,,,
201905022206,Saint-Gilles-Chemin Vert,2,201905022221,14 mn,201905022221,15 mn,,,,,,,,,,,,,2,201905022208,1 mn,201905022212,5 mn,,,,,,,,,,,,,0,,,,
201905022206,Bastille-Beaumarchais,2,201905022219,12 mn,201905022220,13 mn,,,,,,,,,,,,,2,,ARRET NON DESSERVI,,ARRET NON DESSERVI,,,,,,,,,,,,,0,,,,
201905022206,Bastille,2,,ARRET REPORTE,,ARRET REPORTE,,,,,,,,,,,,,2,201905022208,1 mn,201905022211,4 mn,,,,,,,,,,,,,0,,,,
201905022206,Lyon-Ledru Rollin,2,201905022215,8 mn,201905022216,9 mn,,,,,,,,,,,,,2,201905022206,A l'arret,201905022210,3 mn,,,,,,,,,,,,,0,,,,
201905022206,Gare de Lyon-Diderot,2,201905022213,6 mn,201905022213,6 mn,,,,,,,,,,,,,2,201905022208,1 mn,201905022208,1 mn,,,,,,,,,,,,,0,,,,
201905022206,Quai de la Rapee,2,201905022212,5 mn,201905022220,13 mn,,,,,,,,,,,,,2,201905022209,2 mn,201905022209,2 mn,,,,,,,,,,,,,0,,,,
201905022206,Gare d'Austerlitz,2,201905022208,1 mn,201905022216,9 mn,,,,,,,,,,,,,2,201905022212,5 mn,201905022212,5 mn,,,,,,,,,,,,,0,,,,
201905022206,Saint-Marcel-La Pitie,2,201905022206,A l'arret,201905022214,7 mn,,,,,,,,,,,,,2,201905022214,7 mn,201905022215,8 mn,,,,,,,,,,,,,0,,,,
201905022206,Saint-Marcel-Jeanne d'Arc,2,201905022212,5 mn,201905022218,11 mn,,,,,,,,,,,,,2,201905022216,9 mn,201905022217,10 mn,,,,,,,,,,,,,0,,,,
201905022206,Les Gobelins,2,201905022211,4 mn,201905022217,10 mn,,,,,,,,,,,,,2,201905022218,11 mn,201905022219,12 mn,,,,,,,,,,,,,0,,,,
201905022206,Port Royal-Berthollet,2,201905022208,1 mn,201905022214,7 mn,,,,,,,,,,,,,2,201905022221,14 mn,201905022221,14 mn,,,,,,,,,,,,,0,,,,
201905022206,Port Royal-Saint Jacques,2,201905022206,A l'arret,201905022212,5 mn,,,,,,,,,,,,,2,201905022223,16 mn,201905022223,16 mn,,,,,,,,,,,,,0,,,,
201905022206,Observatoire-Port Royal,2,201905022210,3 mn,201905022221,14 mn,,,,,,,,,,,,,2,201905022224,17 mn,201905022224,17 mn,,,,,,,,,,,,,0,,,,
201905022206,Campagne Premiere,2,201905022209,2 mn,201905022220,13 mn,,,,,,,,,,,,,2,201905022225,18 mn,201905022225,18 mn,,,,,,,,,,,,,0,,,,
201905022206,Vavin,2,201905022207,0 mn,201905022218,11 mn,,,,,,,,,,,,,2,201905022226,19 mn,201905022227,20 mn,,,,,,,,,,,,,0,,,,
201905022206,Montparnasse-Cinemas,0,,,,,,,,,,,,,,,,,2,201905022206,A l'arret,201905022206,0 mn,,,,,,,,,,,,,0,,,,
201905022206,Montparnasse-Rue du Depart,0,,,,,,,,,,,,,,,,,2,201905022208,1 mn,201905022208,1 mn,,,,,,,,,,,,,0,,,,
201905022206,Gare Montparnasse,2,201905022212,5 mn,201905022222,15 mn,,,,,,,,,,,,,2,201905022206,0 mn,201905022209,2 mn,,,,,,,,,,,,,0,,,,
201905022206,Gare du Nord,0,,,,,,,,,,,,,,,,,2,201905022215,8 mn,201905022225,18 mn,,,,,,,,,,,,,0,,,,
201905022206,Montparnasse,2,201905022216,9 mn,201905022226,19 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022206,Montparnasse 2-Gare Tgv,2,201905022210,3 mn,201905022220,13 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022206,Strasbourg-Magenta,2,201905022233,26 mn,201905022233,26 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022206,Armorique-Musee Postal,2,201905022211,4 mn,201905022221,14 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022207,Place de Catalogne,0,,,,,,,,,,,,,,,,,2,201905022210,2 mn,201905022213,5 mn,,,,,,,,,,,,,0,,,,
201905022207,Valenciennes,2,201905022237,29 mn,201905022237,29 mn,,,,,,,,,,,,,2,201905022210,2 mn,201905022218,10 mn,,,,,,,,,,,,,0,,,,
201905022207,Gare de l'Est,2,201905022235,27 mn,201905022235,27 mn,,,,,,,,,,,,,2,201905022213,5 mn,201905022221,13 mn,,,,,,,,,,,,,0,,,,
201905022207,Magenta-Saint-Martin,0,,,,,,,,,,,,,,,,,2,201905022214,6 mn,201905022222,14 mn,,,,,,,,,,,,,0,,,,
201905022207,Jacques Bonsergent,2,201905022231,23 mn,201905022231,23 mn,,,,,,,,,,,,,2,201905022217,9 mn,201905022225,17 mn,,,,,,,,,,,,,0,,,,
201905022207,Republique-Magenta,0,,,,,,,,,,,,,,,,,2,201905022219,11 mn,201905022227,19 mn,,,,,,,,,,,,,0,,,,
201905022207,Republique,2,201905022228,20 mn,201905022229,21 mn,,,,,,,,,,,,,2,201905022207,A l'arret,201905022220,12 mn,,,,,,,,,,,,,0,,,,
201905022207,Jean-Pierre Timbaud,2,201905022226,18 mn,201905022227,19 mn,,,,,,,,,,,,,2,201905022208,0 mn,201905022209,1 mn,,,,,,,,,,,,,0,,,,
201905022207,Oberkampf-Filles du Calvaire,2,201905022224,16 mn,201905022225,17 mn,,,,,,,,,,,,,2,201905022210,2 mn,201905022210,2 mn,,,,,,,,,,,,,0,,,,
201905022207,Saint-Claude,2,201905022223,15 mn,201905022223,15 mn,,,,,,,,,,,,,2,201905022211,3 mn,201905022212,4 mn,,,,,,,,,,,,,0,,,,
201905022207,Saint-Gilles-Chemin Vert,2,201905022221,13 mn,201905022222,14 mn,,,,,,,,,,,,,2,201905022209,1 mn,201905022213,5 mn,,,,,,,,,,,,,0,,,,
201905022207,Bastille-Beaumarchais,2,201905022219,11 mn,201905022220,12 mn,,,,,,,,,,,,,2,,ARRET NON DESSERVI,,ARRET NON DESSERVI,,,,,,,,,,,,,0,,,,
201905022207,Bastille,2,,ARRET REPORTE,,ARRET REPORTE,,,,,,,,,,,,,2,201905022208,0 mn,201905022212,4 mn,,,,,,,,,,,,,0,,,,
201905022207,Lyon-Ledru Rollin,2,201905022215,7 mn,201905022216,8 mn,,,,,,,,,,,,,2,201905022210,2 mn,201905022213,5 mn,,,,,,,,,,,,,0,,,,
201905022207,Gare de Lyon-Diderot,2,201905022213,5 mn,201905022214,6 mn,,,,,,,,,,,,,2,201905022208,0 mn,201905022208,0 mn,,,,,,,,,,,,,0,,,,
201905022207,Quai de la Rapee,2,201905022213,5 mn,201905022220,12 mn,,,,,,,,,,,,,2,201905022209,1 mn,201905022210,2 mn,,,,,,,,,,,,,0,,,,
201905022207,Gare d'Austerlitz,2,201905022208,0 mn,201905022216,8 mn,,,,,,,,,,,,,2,201905022211,3 mn,201905022212,4 mn,,,,,,,,,,,,,0,,,,
201905022207,Saint-Marcel-La Pitie,2,201905022207,A l'arret,201905022214,6 mn,,,,,,,,,,,,,2,201905022214,6 mn,201905022215,7 mn,,,,,,,,,,,,,0,,,,
201905022207,Saint-Marcel-Jeanne d'Arc,2,201905022213,5 mn,201905022219,11 mn,,,,,,,,,,,,,2,201905022216,8 mn,201905022217,9 mn,,,,,,,,,,,,,0,,,,
201905022207,Les Gobelins,2,201905022211,3 mn,201905022217,9 mn,,,,,,,,,,,,,2,201905022218,10 mn,201905022219,11 mn,,,,,,,,,,,,,0,,,,
201905022207,Port Royal-Berthollet,2,201905022208,0 mn,201905022214,6 mn,,,,,,,,,,,,,2,201905022221,13 mn,201905022221,13 mn,,,,,,,,,,,,,0,,,,
201905022207,Port Royal-Saint Jacques,2,201905022212,4 mn,201905022222,14 mn,,,,,,,,,,,,,2,201905022223,15 mn,201905022224,16 mn,,,,,,,,,,,,,0,,,,
201905022207,Observatoire-Port Royal,2,201905022211,3 mn,201905022221,13 mn,,,,,,,,,,,,,2,201905022224,16 mn,201905022224,16 mn,,,,,,,,,,,,,0,,,,
201905022207,Campagne Premiere,2,201905022210,2 mn,201905022220,12 mn,,,,,,,,,,,,,2,201905022225,17 mn,201905022226,18 mn,,,,,,,,,,,,,0,,,,
201905022207,Vavin,2,201905022208,0 mn,201905022218,10 mn,,,,,,,,,,,,,2,201905022226,18 mn,201905022227,19 mn,,,,,,,,,,,,,0,,,,
201905022207,Montparnasse-Cinemas,0,,,,,,,,,,,,,,,,,2,201905022227,19 mn,201905022228,20 mn,,,,,,,,,,,,,0,,,,
201905022208,Montparnasse-Rue du Depart,0,,,,,,,,,,,,,,,,,2,201905022208,0 mn,201905022209,1 mn,,,,,,,,,,,,,0,,,,
201905022208,Gare Montparnasse,2,201905022212,4 mn,201905022222,14 mn,,,,,,,,,,,,,2,201905022210,2 mn,201905022210,2 mn,,,,,,,,,,,,,0,,,,
201905022208,Gare du Nord,0,,,,,,,,,,,,,,,,,2,201905022215,7 mn,201905022225,17 mn,,,,,,,,,,,,,0,,,,
201905022208,Montparnasse,2,201905022216,8 mn,201905022226,18 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022208,Montparnasse 2-Gare Tgv,2,201905022210,2 mn,201905022220,12 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022208,Strasbourg-Magenta,2,201905022233,25 mn,201905022233,25 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022208,Armorique-Musee Postal,2,201905022211,3 mn,201905022221,13 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905022209,Place de Catalogne,0,,,,,,,,,,,,,,,,,2,201905022210,1 mn,201905022213,4 mn,,,,,,,,,,,,,0,,,,
201905022209,Valenciennes,2,201905022237,28 mn,201905022237,28 mn,,,,,,,,,,,,,2,201905022211,2 mn,201905022218,9 mn,,,,,,,,,,,,,0,,,,
201905022209,Gare de l'Est,2,201905022235,26 mn,201905022235,26 mn,,,,,,,,,,,,,2,201905022214,5 mn,201905022221,12 mn,,,,,,,,,,,,,0,,,,
201905022209,Magenta-Saint-Martin,0,,,,,,,,,,,,,,,,,2,201905022215,6 mn,201905022222,13 mn,,,,,,,,,,,,,0,,,,
201905022209,Jacques Bonsergent,2,201905022230,21 mn,201905022231,22 mn,,,,,,,,,,,,,2,201905022218,9 mn,201905022225,16 mn,,,,,,,,,,,,,0,,,,
201905022209,Republique-Magenta,0,,,,,,,,,,,,,,,,,2,201905022220,11 mn,201905022227,18 mn,,,,,,,,,,,,,0,,,,
201905022209,Republique,2,201905022228,19 mn,201905022228,19 mn,,,,,,,,,,,,,2,201905022221,12 mn,201905022229,20 mn,,,,,,,,,,,,,0,,,,
201905022209,Jean-Pierre Timbaud,2,201905022226,17 mn,201905022226,17 mn,,,,,,,,,,,,,2,201905022209,0 mn,201905022209,0 mn,,,,,,,,,,,,,0,,,,
201905022209,Oberkampf-Filles du Calvaire,2,201905022224,15 mn,201905022224,15 mn,,,,,,,,,,,,,2,201905022211,2 mn,201905022211,2 mn,,,,,,,,,,,,,0,,,,
